compn,pKa,correct name,reference,smiles,smarts,inchi,inchiKey
2aminopurine_cation->neut,3.73,2-Aminopurine,"A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]C1=C2C(=NC([H])=[N+]2[H])N([H])[C-](N([H])[H])N1[H]', '[H]C1=NC2=C([H])N([H])[C-](N([H])[H])N([H])C2=[N+]1[H]']","['[#7]1(-[#6]2-[#6](=[#7]-[#6]=1-[H])-[#7](-[#6-](-[#7](-[#6]=2-[H])-[H])-[#7](-[H])-[H])-[H])-[H]', '[#7]1-[#6]2-[#6](=[#7+](-[#6]=1-[H])-[H])-[#7](-[#6-](-[#7](-[#6]=2-[H])-[H])-[#7](-[H])-[H])-[H]']","['InChI=1S/C5H6N5/c6-5-7-1-3-4(10-5)9-2-8-3/h1-2,7H,6H2,(H,8,9,10)/q-1/p+1']",['GGDUZSDCJNUHFL-UHFFFAOYSA-O']
2aminopurine_neut->an,10,2-Aminopurine,"A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]C1=C2C(=NC([H])=[N+]2[H])N([H])[C-](N([H])[H])N1[H]', '[H]C1=NC2=C([H])N([H])[C-](N([H])[H])N([H])C2=[N+]1[H]']","['[#7]1(-[#6]2-[#6](=[#7]-[#6]=1-[H])-[#7](-[#6-](-[#7](-[#6]=2-[H])-[H])-[#7](-[H])-[H])-[H])-[H]', '[#7]1-[#6]2-[#6](=[#7+](-[#6]=1-[H])-[H])-[#7](-[#6-](-[#7](-[#6]=2-[H])-[H])-[#7](-[H])-[H])-[H]']","['InChI=1S/C5H6N5/c6-5-7-1-3-4(10-5)9-2-8-3/h1-2,7H,6H2,(H,8,9,10)/q-1/p+1']",['GGDUZSDCJNUHFL-UHFFFAOYSA-O']
8aminopurine_cation->neut,4.64,8-Aminopurine,"A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]c1nc([H])c2nc(N([H])[H])n([H])c2n1', '[H]c1nc2nc(N([H])[H])nc-2c([H])n1[H]', '[H]c1nc([H])c2c(n1)nc(N([H])[H])n2[H]']","['[#7]1:[#6]2:[#6](:[#7](:[#6]:1-[#7](-[H])-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H]', '[#7]1:[#6]2-[#6](:[#7]:[#6]:1-[#7](-[H])-[H]):[#7]:[#6](:[#7](:[#6]:2-[H])-[H])-[H]', '[#7]1(:[#6]2:[#6](:[#7]:[#6]:1-[#7](-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]']","['InChI=1S/C5H5N5/c6-5-9-3-1-7-2-8-4(3)10-5/h1-2H,(H3,6,7,8,9,10)']",['IKZRFGGARFKJOA-UHFFFAOYSA-N']
8aminopurine_neut->an,9.38,8-Aminopurine,"A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]c1nc([H])c2nc(N([H])[H])n([H])c2n1', '[H]c1nc2nc(N([H])[H])nc-2c([H])n1[H]', '[H]c1nc([H])c2c(n1)nc(N([H])[H])n2[H]']","['[#7]1:[#6]2:[#6](:[#7](:[#6]:1-[#7](-[H])-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H]', '[#7]1:[#6]2-[#6](:[#7]:[#6]:1-[#7](-[H])-[H]):[#7]:[#6](:[#7](:[#6]:2-[H])-[H])-[H]', '[#7]1(:[#6]2:[#6](:[#7]:[#6]:1-[#7](-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]']","['InChI=1S/C5H5N5/c6-5-9-3-1-7-2-8-4(3)10-5/h1-2H,(H3,6,7,8,9,10)']",['IKZRFGGARFKJOA-UHFFFAOYSA-N']
68biscf37hpurin2amine_cation->neut,0.3,"6,8-bis(trifluoromethyl)-7H-purin-2-amine","A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 5744 (1958).","['[H]N([H])c1nc(C(F)(F)F)c2c(n1)nc(C(F)(F)F)n2[H]', '[H]N([H])c1nc(C(F)(F)F)c2nc(C(F)(F)F)n([H])c2n1', '[H]N([H])c1nc2nc(C(F)(F)F)nc-2c(C(F)(F)F)n1[H]', '[H]N([H])c1nc(C(F)(F)F)c2nc(C(F)(F)F)nc-2n1[H]']","['[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6]:2:1)-[H])-[#6@@](-[#9])(-[#9])-[#9])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7](:[#6](:[#7]:[#6]:2:1)-[#6@@](-[#9])(-[#9])-[#9])-[H])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7](:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7]:[#6]:1-2)-[#6@@](-[#9])(-[#9])-[#9])-[#7](-[H])-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7](:[#6]2:[#7]:[#6](:[#7]:[#6]:1-2)-[#6@@](-[#9])(-[#9])-[#9])-[H])-[#7](-[H])-[H]']","['InChI=1S/C7H3F6N5/c8-6(9,10)2-1-3(18-5(14)16-2)17-4(15-1)7(11,12)13/h(H3,14,15,16,17,18)']",['NHDYTYBNANHVJC-UHFFFAOYSA-N']
68biscf37hpurin2amine_neut->an,5.02,"6,8-bis(trifluoromethyl)-7H-purin-2-amine","A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 5744 (1958).","['[H]N([H])c1nc(C(F)(F)F)c2c(n1)nc(C(F)(F)F)n2[H]', '[H]N([H])c1nc(C(F)(F)F)c2nc(C(F)(F)F)n([H])c2n1', '[H]N([H])c1nc2nc(C(F)(F)F)nc-2c(C(F)(F)F)n1[H]', '[H]N([H])c1nc(C(F)(F)F)c2nc(C(F)(F)F)nc-2n1[H]']","['[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6]:2:1)-[H])-[#6@@](-[#9])(-[#9])-[#9])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7](:[#6](:[#7]:[#6]:2:1)-[#6@@](-[#9])(-[#9])-[#9])-[H])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7](:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7]:[#6]:1-2)-[#6@@](-[#9])(-[#9])-[#9])-[#7](-[H])-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7](:[#6]2:[#7]:[#6](:[#7]:[#6]:1-2)-[#6@@](-[#9])(-[#9])-[#9])-[H])-[#7](-[H])-[H]']","['InChI=1S/C7H3F6N5/c8-6(9,10)2-1-3(18-5(14)16-2)17-4(15-1)7(11,12)13/h(H3,14,15,16,17,18)']",['NHDYTYBNANHVJC-UHFFFAOYSA-N']
2am8phpurine_cation>neut,3.97,"Purine, 2-amino-8-phenyl-","A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]c1c([H])c([H])c(-c2nc3nc(N([H])[H])nc([H])c3n2[H])c([H])c1[H]', '[H]c1c([H])c([H])c(-c2nc3c([H])nc(N([H])[H])nc3n2[H])c([H])c1[H]', '[H]c1c([H])c([H])c(-c2nc3nc(N([H])[H])n([H])c([H])c-3n2)c([H])c1[H]', '[H]c1nc(N([H])[H])n([H])c2nc(-c3c([H])c([H])c([H])c([H])c3[H])nc1-2']","['[#7]1(:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7]:[#6](:[#6]:1:2)-[H])-[#7](-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H])-[H]', '[#7]1:[#6](:[#7](:[#6]2:[#7]:[#6](:[#7]:[#6](:[#6]:1:2)-[H])-[#7](-[H])-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]', '[#7]1:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6](:[#6]:1-2)-[H])-[H])-[#7](-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]', '[#7]1:[#6](:[#7]:[#6]2:[#7](:[#6](:[#7]:[#6](:[#6]:1-2)-[H])-[#7](-[H])-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]']","['InChI=1S/C11H9N5/c12-11-13-6-8-10(16-11)15-9(14-8)7-4-2-1-3-5-7/h1-6H,(H3,12,13,14,15,16)']",['JKDGDCLMBYSMPO-UHFFFAOYSA-N']
2am8phpurine_neut->an,9.21,"Purine, 2-amino-8-phenyl-","A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]c1c([H])c([H])c(-c2nc3nc(N([H])[H])nc([H])c3n2[H])c([H])c1[H]', '[H]c1c([H])c([H])c(-c2nc3c([H])nc(N([H])[H])nc3n2[H])c([H])c1[H]', '[H]c1c([H])c([H])c(-c2nc3nc(N([H])[H])n([H])c([H])c-3n2)c([H])c1[H]', '[H]c1nc(N([H])[H])n([H])c2nc(-c3c([H])c([H])c([H])c([H])c3[H])nc1-2']","['[#7]1(:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7]:[#6](:[#6]:1:2)-[H])-[#7](-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H])-[H]', '[#7]1:[#6](:[#7](:[#6]2:[#7]:[#6](:[#7]:[#6](:[#6]:1:2)-[H])-[#7](-[H])-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]', '[#7]1:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6](:[#6]:1-2)-[H])-[H])-[#7](-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]', '[#7]1:[#6](:[#7]:[#6]2:[#7](:[#6](:[#7]:[#6](:[#6]:1-2)-[H])-[#7](-[H])-[H])-[H])-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[H])-[H])-[H])-[H])-[H]']","['InChI=1S/C11H9N5/c12-11-13-6-8-10(16-11)15-9(14-8)7-4-2-1-3-5-7/h1-6H,(H3,12,13,14,15,16)']",['JKDGDCLMBYSMPO-UHFFFAOYSA-N']
6cf39hpurin2amine_cation->neut,1.85,"purine, 2-amino-6-trifluoromethyl-","A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 5744 (1958).","['[H]c1nc2c(C(F)(F)F)nc(N([H])[H])nc2n1[H]', '[H]c1nc2nc(N([H])[H])nc(C(F)(F)F)c2n1[H]']","['[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7](:[#6](:[#7]:[#6]:1:2)-[H])-[H])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6]:1:2)-[H])-[H])-[#7](-[H])-[H]']","['InChI=1S/C6H4F3N5/c7-6(8,9)3-2-4(12-1-11-2)14-5(10)13-3/h1H,(H3,10,11,12,13,14)']",['BPGSASFKCZQNNZ-UHFFFAOYSA-N']
6cf39hpurin2amine_neut->an,8.87,"purine, 2-amino-6-trifluoromethyl-","A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 5744 (1958).","['[H]c1nc2c(C(F)(F)F)nc(N([H])[H])nc2n1[H]', '[H]c1nc2nc(N([H])[H])nc(C(F)(F)F)c2n1[H]']","['[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7](:[#6](:[#7]:[#6]:1:2)-[H])-[H])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6]:1:2)-[H])-[H])-[#7](-[H])-[H]']","['InChI=1S/C6H4F3N5/c7-6(8,9)3-2-4(12-1-11-2)14-5(10)13-3/h1H,(H3,10,11,12,13,14)']",['BPGSASFKCZQNNZ-UHFFFAOYSA-N']
6cyanopurine_cation->neut,0.3,6-Cyanopurine,"	A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 3932 (1958).","['[H]c1nc(C#N)c2c(n1)nc([H])n2[H]', '[H]c1nc(C#N)c2nc([H])n([H])c2n1']","['[#7]1(:[#6]2:[#6](:[#7]:[#6]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[#6]#[#7])-[H])-[H]', '[#7]1:[#6]2:[#6](:[#7](:[#6]:1-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[#6]#[#7])-[H]']","['InChI=1S/C6H3N5/c7-1-4-5-6(10-2-8-4)11-3-9-5/h2-3H,(H,8,9,10,11)']",['NHYQQYMSESLQDX-UHFFFAOYSA-N']
6cyanopurine_neut->an,6.88,6-Cyanopurine,"	A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 3932 (1958).","['[H]c1nc(C#N)c2c(n1)nc([H])n2[H]', '[H]c1nc(C#N)c2nc([H])n([H])c2n1']","['[#7]1(:[#6]2:[#6](:[#7]:[#6]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[#6]#[#7])-[H])-[H]', '[#7]1:[#6]2:[#6](:[#7](:[#6]:1-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[#6]#[#7])-[H]']","['InChI=1S/C6H3N5/c7-1-4-5-6(10-2-8-4)11-3-9-5/h2-3H,(H,8,9,10,11)']",['NHYQQYMSESLQDX-UHFFFAOYSA-N']
26diaminopurine_cation->neut,5.05,"purine, 2,6-diamino-","A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]c1nc2nc(N([H])[H])nc(N([H])[H])c2n1[H]', '[H]c1nc2c(N([H])[H])nc(N([H])[H])nc2n1[H]', '[H]c1nc2c(N([H])[H])nc(N([H])[H])n([H])c-2n1']","['[#7]1(:[#6]2:[#6](:[#7]:[#6]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]', '[#7]1:[#6]2:[#6](:[#7](:[#6]:1-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H]', '[#7]1:[#6]2-[#6](:[#7]:[#6]:1-[H]):[#7](:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]']","['InChI=1S/C5H6N6/c6-3-2-4(9-1-8-2)11-5(7)10-3/h1H,(H5,6,7,8,9,10,11)']",['MSSXOMSJDRHRMC-UHFFFAOYSA-N']
26diaminopurine_neut->an,10.81,"purine, 2,6-diamino-","A. Albert and D. J. Brown. J. Chem. Soc. 1954, 2060.","['[H]c1nc2nc(N([H])[H])nc(N([H])[H])c2n1[H]', '[H]c1nc2c(N([H])[H])nc(N([H])[H])nc2n1[H]', '[H]c1nc2c(N([H])[H])nc(N([H])[H])n([H])c-2n1']","['[#7]1(:[#6]2:[#6](:[#7]:[#6]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]', '[#7]1:[#6]2:[#6](:[#7](:[#6]:1-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H]', '[#7]1:[#6]2-[#6](:[#7]:[#6]:1-[H]):[#7](:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]']","['InChI=1S/C5H6N6/c6-3-2-4(9-1-8-2)11-5(7)10-3/h1H,(H5,6,7,8,9,10,11)']",['MSSXOMSJDRHRMC-UHFFFAOYSA-N']
8cf326diaminopurine_cation->neut,3.68,"purine, 2,6-diamino-8-trifluoromethyl-","A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 5744 (1958).","['[H]N([H])c1nc(N([H])[H])c2nc(C(F)(F)F)n([H])c2n1', '[H]N([H])c1nc(N([H])[H])c2c(n1)nc(C(F)(F)F)n2[H]', '[H]N([H])c1nc(N([H])[H])n([H])c2nc(C(F)(F)F)nc1-2', '[H]N([H])c1nc2nc(C(F)(F)F)nc-2c(N([H])[H])n1[H]']","['[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7](:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7]:[#6](:[#7](:[#6]:2-[#7](-[H])-[H])-[H])-[#7](-[H])-[H]']","['InChI=1S/C6H5F3N6/c7-6(8,9)4-12-1-2(10)13-5(11)15-3(1)14-4/h(H5,10,11,12,13,14,15)']",['KISMDTJPSZZQQX-UHFFFAOYSA-N']
8cf326diaminopurine_neut->an,7.55,"purine, 2,6-diamino-8-trifluoromethyl-","A. Giner-Sorolla and A. Bendich. J. Am. Chem. Soc. 80, 5744 (1958).","['[H]N([H])c1nc(N([H])[H])c2nc(C(F)(F)F)n([H])c2n1', '[H]N([H])c1nc(N([H])[H])c2c(n1)nc(C(F)(F)F)n2[H]', '[H]N([H])c1nc(N([H])[H])n([H])c2nc(C(F)(F)F)nc1-2', '[H]N([H])c1nc2nc(C(F)(F)F)nc-2c(N([H])[H])n1[H]']","['[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7](:[#6](:[#7]:[#6]:2-[#7](-[H])-[H])-[#7](-[H])-[H])-[H]', '[#9]-[#6@](-[#9])(-[#9])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7]:[#6](:[#7](:[#6]:2-[#7](-[H])-[H])-[H])-[#7](-[H])-[H]']","['InChI=1S/C6H5F3N6/c7-6(8,9)4-12-1-2(10)13-5(11)15-3(1)14-4/h(H5,10,11,12,13,14,15)']",['KISMDTJPSZZQQX-UHFFFAOYSA-N']
27dimehypoxanthine_cation->neut,2.13,"1,7-Dimethylhypoxanthine","D. J. Brown and S. F. Mason. J. Chem. Soc. 1957, 682.",['[H]c1nc2nc([H])n(C([H])([H])[H])c2c(=O)n1C([H])([H])[H]'],['[#8]=[#6]1:[#7](:[#6](:[#7]:[#6]2:[#7]:[#6](:[#7](:[#6]:2:1)-[#6@@](-[H])(-[H])-[H])-[H])-[H])-[#6@](-[H])(-[H])-[H]'],"['InChI=1S/C7H8N4O/c1-10-3-8-6-5(10)7(12)11(2)4-9-6/h3-4H,1-2H3']",['ZIVNUESELYYTHV-UHFFFAOYSA-N']
78dih79dime8oxopurine_cation->neut,2.8,"purine, 7,8-dihydro-7,9-dimethyl-8-oxo-","D. J. Brown and S. F. Mason. J. Chem. Soc. 1957, 682.",['[H]c1nc([H])c2c(n1)n(C([H])([H])[H])c(=O)n2C([H])([H])[H]'],['[#8]=[#6]1:[#7](:[#6]2:[#6](:[#7]:1-[#6@](-[H])(-[H])-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[#6@](-[H])(-[H])-[H]'],"['InChI=1S/C7H8N4O/c1-10-5-3-8-4-9-6(5)11(2)7(10)12/h3-4H,1-2H3']",['XUJHLVLIGDUYDV-UHFFFAOYSA-N']
purine8carboxylic_cation->neut,0,1h-Purine-8-carboxylic acid,"A. Albert. J. Chem. Soc. 1960, 4705.","['[H]c1nc2c(nc(C(=O)[O-])n2[H])c([H])[n+]1[H]', '[H]OC(=O)c1nc2c([H])nc([H])nc2n1[H]', '[H]OC(=O)c1nc2c([H])nc([H])n([H])c-2n1', '[H]OC(=O)c1nc2nc([H])nc([H])c2n1[H]', '[H]OC(=O)c1nc2nc([H])n([H])c([H])c-2n1', '[H]c1nc2nc(C(=O)[O-])n([H])c2c([H])[n+]1[H]', '[H]c1nc([H])[n+]([H])c2nc(C(=O)[O-])n([H])c12', '[H]c1nc([H])c2c(n1)[n+]([H])c(C(=O)[O-])n2[H]']","['[#8]=[#6](-[#8-])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7+](:[#6]:2-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7](:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7]:[#6](:[#7](:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7+](:[#6]:2-[H])-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7+](:[#6](:[#7]:[#6]:2-[H])-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6]1:[#7](:[#6]2:[#6](:[#7+]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7]:[#6](:[#7](:[#6]:2-[H])-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7](:[#6](:[#7]:[#6]:2-[H])-[H])-[H])-[H]']","['InChI=1S/C6H4N4O2/c11-6(12)5-9-3-1-7-2-8-4(3)10-5/h1-2H,(H,11,12)(H,7,8,9,10)']",['QAJJXAGDCARCHD-UHFFFAOYSA-N']
purine8carboxylic_neut->an,2.93,1h-Purine-8-carboxylic acid,"A. Albert. J. Chem. Soc. 1960, 4705.","['[H]c1nc2c(nc(C(=O)[O-])n2[H])c([H])[n+]1[H]', '[H]OC(=O)c1nc2c([H])nc([H])nc2n1[H]', '[H]OC(=O)c1nc2c([H])nc([H])n([H])c-2n1', '[H]OC(=O)c1nc2nc([H])nc([H])c2n1[H]', '[H]OC(=O)c1nc2nc([H])n([H])c([H])c-2n1', '[H]c1nc2nc(C(=O)[O-])n([H])c2c([H])[n+]1[H]', '[H]c1nc([H])[n+]([H])c2nc(C(=O)[O-])n([H])c12', '[H]c1nc([H])c2c(n1)[n+]([H])c(C(=O)[O-])n2[H]']","['[#8]=[#6](-[#8-])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7+](:[#6]:2-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7](:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7]:[#6](:[#7](:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7+](:[#6]:2-[H])-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7+](:[#6](:[#7]:[#6]:2-[H])-[H])-[H])-[H]', '[#8]=[#6](-[#8-])-[#6]1:[#7](:[#6]2:[#6](:[#7+]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H]', '[#8]=[#6](-[#8]-[H])-[#6]1:[#7]:[#6]2:[#6](:[#7]:1-[H]):[#7]:[#6](:[#7]:[#6]:2-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7]:[#6](:[#7](:[#6]:2-[H])-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7](:[#6]2:[#6](:[#7]:1):[#7]:[#6](:[#7]:[#6]:2-[H])-[H])-[H])-[H]', '[#8](-[#6](=[#8])-[#6]1:[#7]:[#6]2-[#6](:[#7]:1):[#7](:[#6](:[#7]:[#6]:2-[H])-[H])-[H])-[H]']","['InChI=1S/C6H4N4O2/c11-6(12)5-9-3-1-7-2-8-4(3)10-5/h1-2H,(H,11,12)(H,7,8,9,10)']",['QAJJXAGDCARCHD-UHFFFAOYSA-N']
